created_at,Lokacija,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Pressure_hpa,Temperatura,PM2.5_CF_1_ug/m3
2019-01-11 18:14:37 UTC,Sime Matavulja,1,224.72,416.26,499.17,1426,-62,39,50,276.5
2019-01-11 18:15:58 UTC,Sime Matavulja,2,232.11,426.39,515.15,1427,-66,39,50,283.13
2019-01-11 18:17:17 UTC,Sime Matavulja,3,233.95,441.36,531.57,1428,-64,38,50,293.16
2019-01-11 18:18:37 UTC,Sime Matavulja,4,241.71,445.53,526.76,1430,-63,38,50,295.89
2019-01-11 18:19:57 UTC,Sime Matavulja,5,247.28,455.46,533.22,1431,-61,38,50,302.43
2019-01-11 18:21:17 UTC,Sime Matavulja,6,232.05,414.7,479.55,1432,-66,38,50,275.3
2019-01-11 18:22:37 UTC,Sime Matavulja,7,229.89,401.62,471.4,1434,-65,38,50,266.69
2019-01-11 18:23:58 UTC,Sime Matavulja,8,223.36,390.04,464.82,1435,-62,38,51,258.78
2019-01-11 18:25:17 UTC,Sime Matavulja,9,222.84,399.02,468.95,1436,-65,38,51,264.95
2019-01-11 18:26:38 UTC,Sime Matavulja,10,219.54,389.76,454.61,1438,-62,38,51,258.76
2019-01-11 18:27:58 UTC,Sime Matavulja,11,209.07,364.4,420.09,1439,-62,38,51,241.98
2019-01-11 18:29:18 UTC,Sime Matavulja,12,213.6,369.63,423.21,1440,-60,38,51,245.47
2019-01-11 18:30:37 UTC,Sime Matavulja,13,215.27,376.2,440.13,1442,-63,38,51,249.91
2019-01-11 18:31:57 UTC,Sime Matavulja,14,215.78,368.62,431.82,1443,-63,38,51,244.67
2019-01-11 18:33:17 UTC,Sime Matavulja,15,219.27,384.15,453.6,1444,-61,38,51,254.87
2019-01-11 18:34:38 UTC,Sime Matavulja,16,216.42,384.6,453.89,1446,-62,38,51,255.44
2019-01-11 18:35:57 UTC,Sime Matavulja,17,226.91,402.8,470.78,1447,-63,38,52,267.51
2019-01-11 18:37:17 UTC,Sime Matavulja,18,226.59,408.85,481.54,1448,-60,37,52,271.48
2019-01-11 18:38:37 UTC,Sime Matavulja,19,235.42,421.86,505.95,1450,-61,37,52,280.05
2019-01-11 18:39:57 UTC,Sime Matavulja,20,240.84,443.02,537.07,1451,-63,37,52,294.24
2019-01-11 18:41:17 UTC,Sime Matavulja,21,244.93,460.57,561.32,1452,-60,37,52,305.91
2019-01-11 18:42:37 UTC,Sime Matavulja,22,246.89,482.57,609.89,1454,-61,37,52,320.78
2019-01-11 18:43:58 UTC,Sime Matavulja,23,256.6,531.64,672.42,1455,-61,37,52,353.22
2019-01-11 18:45:17 UTC,Sime Matavulja,24,259.98,544.11,713.4,1456,-60,37,52,361.77
2019-01-11 18:46:38 UTC,Sime Matavulja,25,258.8,545.69,717.04,1458,-63,37,52,362.64
2019-01-11 18:47:57 UTC,Sime Matavulja,26,254.47,514.93,676.02,1459,-61,37,53,342.18
2019-01-11 18:49:17 UTC,Sime Matavulja,27,253.22,500.4,632.13,1460,-61,37,53,332.44
2019-01-11 18:50:37 UTC,Sime Matavulja,28,245.47,480.14,593.4,1462,-60,37,53,319
2019-01-11 18:51:57 UTC,Sime Matavulja,29,241.09,454.36,562.51,1463,-57,37,53,301.71
2019-01-11 18:53:17 UTC,Sime Matavulja,30,238.43,460.52,561.33,1464,-60,37,53,306.02
2019-01-11 18:54:37 UTC,Sime Matavulja,31,239.53,465.57,578.15,1466,-64,37,53,309.19
2019-01-11 18:55:57 UTC,Sime Matavulja,32,225.78,424.29,508.6,1467,-61,37,53,281.78
2019-01-11 18:57:17 UTC,Sime Matavulja,33,219.07,397.98,468.1,1468,-59,37,53,264.1
2019-01-11 18:58:37 UTC,Sime Matavulja,34,208.49,367.74,440.63,1470,-58,37,53,243.95
2019-01-11 18:59:57 UTC,Sime Matavulja,35,213,382.07,445.64,1471,-61,37,53,253.61
2019-01-11 19:01:18 UTC,Sime Matavulja,36,205.56,366.21,437.81,1472,-58,37,53,242.85
2019-01-11 19:02:38 UTC,Sime Matavulja,37,206.22,367.98,436.76,1474,-60,37,53,244.32
2019-01-11 19:03:58 UTC,Sime Matavulja,38,213.82,392.49,463.04,1475,-61,37,53,260.44
2019-01-11 19:05:17 UTC,Sime Matavulja,39,211.44,384.7,468.02,1476,-62,37,53,255.37
2019-01-11 19:06:37 UTC,Sime Matavulja,40,232.96,453.67,559.96,1478,-61,37,53,301.22
2019-01-11 19:07:57 UTC,Sime Matavulja,41,263.2,524.96,648.73,1479,-65,37,53,349.02
2019-01-11 19:09:17 UTC,Sime Matavulja,42,285.73,571.09,720.27,1480,-61,37,53,379.58
2019-01-11 19:10:37 UTC,Sime Matavulja,43,293.96,581.96,730.76,1482,-63,37,53,386.91
2019-01-11 19:11:57 UTC,Sime Matavulja,44,298.02,589.48,727.52,1483,-63,37,54,391.93
2019-01-11 19:13:17 UTC,Sime Matavulja,45,297.74,580.83,716.3,1484,-61,37,54,386.23
2019-01-11 19:14:37 UTC,Sime Matavulja,46,300.71,587.73,725.6,1486,-63,37,54,390.8
2019-01-11 19:15:58 UTC,Sime Matavulja,47,301.27,594.09,743.87,1487,-63,37,54,394.69
2019-01-11 19:17:18 UTC,Sime Matavulja,48,295.75,586.95,715.02,1488,-63,37,54,390.02
2019-01-11 19:18:37 UTC,Sime Matavulja,49,291.87,560.73,690.98,1490,-63,36,54,372.67
2019-01-11 19:19:57 UTC,Sime Matavulja,50,283.87,552.91,672.58,1491,-60,36,54,367.67
2019-01-11 19:21:17 UTC,Sime Matavulja,51,280.25,559.23,683.82,1492,-66,36,54,371.59
2019-01-11 19:22:38 UTC,Sime Matavulja,52,268,507.3,607.89,1494,-61,36,54,337.06
2019-01-11 19:23:57 UTC,Sime Matavulja,53,256.93,482.84,589.76,1495,-62,36,54,320.62
2019-01-11 19:25:17 UTC,Sime Matavulja,54,268.32,505.98,608.14,1496,-61,36,54,336.2
2019-01-11 19:26:37 UTC,Sime Matavulja,55,272.71,512.13,618.64,1498,-63,36,54,340.38
2019-01-11 19:27:57 UTC,Sime Matavulja,56,266.25,499.84,599.45,1499,-61,36,54,332.07
2019-01-11 19:29:18 UTC,Sime Matavulja,57,269.91,510,614.41,1500,-57,36,54,338.91
2019-01-11 19:30:37 UTC,Sime Matavulja,58,276.87,516.72,619.24,1502,-64,36,54,343.35
2019-01-11 19:31:57 UTC,Sime Matavulja,59,288.47,549.64,663.93,1503,-64,36,54,365.4
2019-01-11 19:33:17 UTC,Sime Matavulja,60,284.29,539.16,652.07,1504,-66,36,54,358.38
2019-01-11 19:34:37 UTC,Sime Matavulja,61,282.6,525.96,622.82,1506,-62,36,54,349.62
2019-01-11 19:35:57 UTC,Sime Matavulja,62,294.75,535.84,624.14,1507,-67,36,55,356.23
2019-01-11 19:37:17 UTC,Sime Matavulja,63,310.62,561.22,665.2,1508,-66,36,55,373.2
2019-01-11 19:38:38 UTC,Sime Matavulja,64,313.91,562.13,663.13,1510,-65,36,55,373.62
2019-01-11 19:39:57 UTC,Sime Matavulja,65,303.66,546.66,637.73,1511,-60,36,55,363.5
2019-01-11 19:41:17 UTC,Sime Matavulja,66,279.76,504.09,597.4,1512,-61,36,55,334.76
2019-01-11 19:42:37 UTC,Sime Matavulja,67,278.91,504,596.8,1514,-63,36,55,334.89
2019-01-11 19:43:57 UTC,Sime Matavulja,68,276.95,495.86,608.16,1515,-64,36,55,329.33
2019-01-11 19:45:17 UTC,Sime Matavulja,69,291.47,559,668.43,1516,-58,36,55,371.62
2019-01-11 19:46:38 UTC,Sime Matavulja,70,310.91,599.11,725.93,1518,-61,36,55,398.31
2019-01-11 19:47:57 UTC,Sime Matavulja,71,316.26,612.24,747.74,1519,-59,36,55,407.09
2019-01-11 19:49:18 UTC,Sime Matavulja,72,318.35,624.53,766.91,1520,-62,36,55,415.07
2019-01-11 19:50:38 UTC,Sime Matavulja,73,314.18,609.98,734.9,1522,-60,36,55,405.41
2019-01-11 19:51:57 UTC,Sime Matavulja,74,311.2,604.04,736.47,1523,-61,36,55,401.71
2019-01-11 19:53:17 UTC,Sime Matavulja,75,308.02,604.11,744.69,1524,-61,36,55,401.78
2019-01-11 19:54:38 UTC,Sime Matavulja,76,321.07,655.91,814.41,1526,-61,36,55,436.02
2019-01-11 19:55:57 UTC,Sime Matavulja,77,313.89,627.41,792.98,1527,-62,36,55,417.17
2019-01-11 19:57:18 UTC,Sime Matavulja,78,313.85,616.33,744.63,1528,-62,36,55,409.87
2019-01-11 19:58:38 UTC,Sime Matavulja,79,332.67,655.54,798.98,1530,-65,35,55,435.96
2019-01-11 19:59:57 UTC,Sime Matavulja,80,354.7,705.66,855.36,1531,-63,35,55,469.38
2019-01-11 20:01:18 UTC,Sime Matavulja,81,312.96,582,695.64,1532,-62,35,55,386.87
2019-01-11 20:02:37 UTC,Sime Matavulja,82,313.31,595.38,718.13,1534,-63,35,55,395.8
2019-01-11 20:03:57 UTC,Sime Matavulja,83,303.76,563.54,679.39,1535,-62,35,55,374.67
2019-01-11 20:05:18 UTC,Sime Matavulja,84,346.11,683.96,828.21,1536,-62,35,55,454.89
2019-01-11 20:06:37 UTC,Sime Matavulja,85,308.38,589.11,701.89,1538,-62,35,56,391.69
2019-01-11 20:07:58 UTC,Sime Matavulja,86,294.84,541.66,637.16,1539,-59,35,56,359.86
2019-01-11 20:09:18 UTC,Sime Matavulja,87,284.78,514.38,618.82,1540,-63,35,56,342.02
2019-01-11 20:10:38 UTC,Sime Matavulja,88,280.33,523.44,613.35,1542,-63,35,56,347.98
2019-01-11 20:11:58 UTC,Sime Matavulja,89,283.71,513.38,615.89,1543,-63,35,56,340.87
2019-01-11 20:13:17 UTC,Sime Matavulja,90,288.33,531.35,649.6,1544,-61,35,56,353
2019-01-11 20:14:37 UTC,Sime Matavulja,91,287.77,536.38,642.67,1546,-60,34,56,356.44
2019-01-11 20:15:57 UTC,Sime Matavulja,92,278.19,531.35,650.19,1547,-63,35,56,353.26
2019-01-11 20:17:17 UTC,Sime Matavulja,93,262.16,491.16,589.13,1548,-63,35,56,326.31
2019-01-11 20:18:37 UTC,Sime Matavulja,94,249.78,456.33,550.8,1550,-63,35,56,303
2019-01-11 20:19:57 UTC,Sime Matavulja,95,276.4,496.79,596.1,1551,-63,35,56,330
2019-01-11 20:21:17 UTC,Sime Matavulja,96,275.02,489.35,576.91,1552,-61,35,56,325.2
2019-01-11 20:22:37 UTC,Sime Matavulja,97,261.49,457.02,532.67,1554,-62,35,56,303.49
2019-01-11 20:23:58 UTC,Sime Matavulja,98,294.11,576.89,713.85,1555,-61,35,56,383.28
2019-01-11 20:25:17 UTC,Sime Matavulja,99,328.98,668.32,832.94,1556,-64,35,56,444.34
2019-01-11 20:26:37 UTC,Sime Matavulja,100,335.47,684.32,858.04,1558,-62,35,56,455.32
2019-01-11 20:27:57 UTC,Sime Matavulja,101,353,737.61,926.91,1559,-64,35,56,490.52
2019-01-11 20:29:18 UTC,Sime Matavulja,102,364.61,746,936.02,1560,-62,35,56,496.35
2019-01-11 20:30:37 UTC,Sime Matavulja,103,360.79,744.68,930.66,1562,-63,34,56,495.26
2019-01-11 20:31:57 UTC,Sime Matavulja,104,366.45,753.85,918.3,1563,-62,35,56,501.57
2019-01-11 20:33:17 UTC,Sime Matavulja,105,342.69,683.16,837,1564,-61,34,56,454.44
2019-01-11 20:34:38 UTC,Sime Matavulja,106,328.24,637.65,776.09,1566,-61,34,56,424.07
2019-01-11 20:35:57 UTC,Sime Matavulja,107,323.96,613.56,741.09,1567,-64,34,56,408.02
2019-01-11 20:37:17 UTC,Sime Matavulja,108,324.88,628.19,771,1568,-62,34,56,417.53
2019-01-11 20:38:38 UTC,Sime Matavulja,109,313.68,602.59,725.18,1570,-63,35,56,400.48
2019-01-11 20:39:57 UTC,Sime Matavulja,110,320.47,605.84,719.76,1571,-63,34,56,402.78
2019-01-11 20:41:17 UTC,Sime Matavulja,111,311.44,597.24,727.73,1572,-61,34,56,397.02
2019-01-11 20:42:37 UTC,Sime Matavulja,112,315.58,605.93,739.63,1574,-64,34,56,402.7
2019-01-11 20:43:57 UTC,Sime Matavulja,113,328.96,627.34,769.45,1575,-64,34,56,417.17
2019-01-11 20:45:17 UTC,Sime Matavulja,114,332.28,630.02,763.3,1576,-64,34,56,418.93
2019-01-11 20:46:37 UTC,Sime Matavulja,115,328.5,626.87,743.13,1578,-63,34,56,416.61
2019-01-11 20:47:57 UTC,Sime Matavulja,116,324.13,614.33,741.69,1579,-62,34,56,408.51
2019-01-11 20:49:17 UTC,Sime Matavulja,117,321.88,608.67,725.37,1580,-62,34,56,404.63
2019-01-11 20:50:37 UTC,Sime Matavulja,118,296.24,570.11,692.39,1582,-61,34,56,378.91
2019-01-11 20:51:58 UTC,Sime Matavulja,119,306.93,581.79,704.07,1583,-64,34,56,386.58
2019-01-11 20:53:17 UTC,Sime Matavulja,120,320.83,620.91,744.32,1584,-63,34,56,412.83
2019-01-11 20:54:37 UTC,Sime Matavulja,121,313.86,591.56,710.37,1586,-66,34,56,393.21
2019-01-11 20:55:58 UTC,Sime Matavulja,122,305.53,583.96,698.71,1587,-62,34,56,388.2
2019-01-11 20:57:17 UTC,Sime Matavulja,123,314.41,595.09,720.57,1588,-60,34,56,395.57
2019-01-11 20:58:37 UTC,Sime Matavulja,124,297.5,559.32,676.16,1590,-63,34,56,372.11
2019-01-11 20:59:58 UTC,Sime Matavulja,125,313.2,613.77,748.93,1591,-60,34,56,408.05
2019-01-11 21:01:18 UTC,Sime Matavulja,126,319.84,661.16,819.98,1592,-61,34,56,439.61
2019-01-11 21:02:37 UTC,Sime Matavulja,127,317.5,663.7,820.27,1594,-62,34,56,441.43
2019-01-11 21:03:57 UTC,Sime Matavulja,128,308.38,595.47,712.87,1595,-62,34,56,395.76
2019-01-11 21:05:17 UTC,Sime Matavulja,129,302.48,576.59,687.66,1596,-61,34,56,383.25
2019-01-11 21:06:37 UTC,Sime Matavulja,130,321.02,618.41,741.52,1598,-58,34,56,411.15
2019-01-11 21:07:58 UTC,Sime Matavulja,131,307.67,578,693.3,1599,-63,34,56,384.41
2019-01-11 21:09:17 UTC,Sime Matavulja,132,314.29,598.02,709.56,1600,-61,34,56,397.64
2019-01-11 21:10:38 UTC,Sime Matavulja,133,314.67,601.72,727.74,1602,-61,34,56,399.91
2019-01-11 21:11:58 UTC,Sime Matavulja,134,324.33,632.43,758.76,1603,-60,34,56,420.48
2019-01-11 21:13:17 UTC,Sime Matavulja,135,313.12,605.58,740.28,1604,-69,34,56,402.65
2019-01-11 21:14:37 UTC,Sime Matavulja,136,343.7,658.09,796.25,1606,-68,34,56,437.7
2019-01-11 21:15:57 UTC,Sime Matavulja,137,345.53,659.44,790.51,1607,-69,34,56,438.53
2019-01-11 21:17:17 UTC,Sime Matavulja,138,342.21,658.21,773.96,1608,-67,34,56,437.85
2019-01-11 21:18:37 UTC,Sime Matavulja,139,302.38,558.09,669.8,1610,-69,34,56,370.76
2019-01-11 21:19:58 UTC,Sime Matavulja,140,291.81,534.67,635.79,1611,-70,34,56,355.23
2019-01-11 21:21:17 UTC,Sime Matavulja,141,292.14,537.2,641.02,1612,-71,33,56,356.95
2019-01-11 21:22:38 UTC,Sime Matavulja,142,274.91,494.51,593,1614,-60,33,56,328.6
2019-01-11 21:23:57 UTC,Sime Matavulja,143,261.75,462.36,551.43,1615,-60,33,56,307.07
2019-01-11 21:25:17 UTC,Sime Matavulja,144,250.18,446.8,517.38,1616,-60,33,56,296.73
2019-01-11 21:26:37 UTC,Sime Matavulja,145,252.44,444.96,519.53,1618,-60,33,56,295.62
2019-01-11 21:27:58 UTC,Sime Matavulja,146,245.14,443.41,531.52,1619,-63,33,56,294.36
2019-01-11 21:29:19 UTC,Sime Matavulja,147,267.19,487.9,601.5,1620,-59,33,56,324.15
2019-01-11 21:30:37 UTC,Sime Matavulja,148,278.27,524.1,624.42,1622,-60,33,56,348.38
2019-01-11 21:31:57 UTC,Sime Matavulja,149,282.44,527.4,640.98,1623,-61,33,56,350.33
2019-01-11 21:33:18 UTC,Sime Matavulja,150,264.37,491.61,583.74,1624,-61,33,56,326.39
2019-01-11 21:34:38 UTC,Sime Matavulja,151,268.49,516.53,630.06,1626,-61,33,56,343.21
2019-01-11 21:35:57 UTC,Sime Matavulja,152,275.16,527.18,639.11,1627,-63,33,56,350.33
2019-01-11 21:37:18 UTC,Sime Matavulja,153,268.37,498.35,601.7,1628,-64,33,56,331.14
2019-01-11 21:38:37 UTC,Sime Matavulja,154,248.07,453.07,549.21,1630,-62,33,56,300.81
2019-01-11 21:39:57 UTC,Sime Matavulja,155,252.04,461.13,558.46,1631,-63,33,56,306.26
2019-01-11 21:41:17 UTC,Sime Matavulja,156,265.53,493.14,593.51,1632,-60,33,56,327.7
2019-01-11 21:42:38 UTC,Sime Matavulja,157,257.93,476.76,568.28,1634,-61,33,56,316.85
2019-01-11 21:43:58 UTC,Sime Matavulja,158,250.73,463,560.1,1635,-63,33,56,307.56
2019-01-11 21:45:18 UTC,Sime Matavulja,159,258.44,469.49,581.76,1636,-62,33,56,311.96
2019-01-11 21:46:37 UTC,Sime Matavulja,160,316.4,617.17,755.68,1638,-65,33,56,410.11
2019-01-11 21:47:57 UTC,Sime Matavulja,161,333.02,678.13,832.76,1639,-61,33,56,450.96
2019-01-11 21:49:17 UTC,Sime Matavulja,162,354.96,744.81,912.57,1640,-61,33,56,495.26
2019-01-11 21:50:37 UTC,Sime Matavulja,163,348.74,702.74,862.93,1642,-62,33,56,467.41
2019-01-11 21:51:58 UTC,Sime Matavulja,164,327.35,645.7,783.22,1643,-60,33,56,429.5
2019-01-11 21:53:17 UTC,Sime Matavulja,165,338.07,650.59,789.84,1644,-61,33,56,432.43
2019-01-11 21:54:37 UTC,Sime Matavulja,166,322.67,634.91,778.98,1646,-60,33,56,422.36
2019-01-11 21:55:57 UTC,Sime Matavulja,167,316.02,603.91,730.49,1647,-59,33,56,401.53
2019-01-11 21:57:17 UTC,Sime Matavulja,168,286.15,542.66,674.39,1648,-58,33,56,360.54
2019-01-11 21:58:37 UTC,Sime Matavulja,169,294.57,554.57,670.72,1650,-60,33,56,368.65
2019-01-11 21:59:58 UTC,Sime Matavulja,170,294.02,549.27,660,1651,-59,33,56,364.86
2019-01-11 22:01:18 UTC,Sime Matavulja,171,286.66,532.84,651.41,1652,-57,33,56,354.02
2019-01-11 22:02:38 UTC,Sime Matavulja,172,285.8,539.59,637.93,1654,-59,33,56,358.78
2019-01-11 22:03:57 UTC,Sime Matavulja,173,311.73,574.68,686.11,1655,-60,33,56,382.02
2019-01-11 22:05:17 UTC,Sime Matavulja,174,312.5,596.8,730.13,1656,-60,33,56,396.96
2019-01-11 22:06:38 UTC,Sime Matavulja,175,297.6,570.67,704.3,1658,-61,33,56,379.26
2019-01-11 22:07:57 UTC,Sime Matavulja,176,303.78,580.3,701.15,1659,-58,33,56,385.78
2019-01-11 22:09:17 UTC,Sime Matavulja,177,294.7,570.02,697.91,1660,-56,33,57,378.85
2019-01-11 22:10:37 UTC,Sime Matavulja,178,291.34,569.05,693.43,1662,-61,33,56,378.18
2019-01-11 22:11:57 UTC,Sime Matavulja,179,290.71,560.14,673.1,1663,-61,33,56,372.07
2019-01-11 22:13:17 UTC,Sime Matavulja,180,275.8,520.98,641.39,1664,-59,33,56,346.07
2019-01-11 22:14:37 UTC,Sime Matavulja,181,272.53,519.13,623.44,1666,-60,33,56,345.07
2019-01-11 22:15:58 UTC,Sime Matavulja,182,294.93,553.74,672.98,1667,-58,33,56,368.15
2019-01-11 22:17:18 UTC,Sime Matavulja,183,280.96,526.91,630.55,1668,-61,33,56,350.21
2019-01-11 22:18:37 UTC,Sime Matavulja,184,287.91,540.4,648.64,1670,-59,33,56,358.96
2019-01-11 22:19:57 UTC,Sime Matavulja,185,268.91,507.04,613.91,1671,-60,33,56,336.93
2019-01-11 22:21:17 UTC,Sime Matavulja,186,275.09,526.93,635.18,1672,-59,33,56,350.14
2019-01-11 22:22:37 UTC,Sime Matavulja,187,286.29,551.24,677.87,1674,-60,32,56,366.33
2019-01-11 22:23:57 UTC,Sime Matavulja,188,288.33,553.24,677.04,1675,-58,32,56,367.67
2019-01-11 22:25:17 UTC,Sime Matavulja,189,284.12,539.71,671.14,1676,-59,32,56,358.62
2019-01-11 22:26:37 UTC,Sime Matavulja,190,275.54,528.02,642.48,1678,-60,32,56,351.04
2019-01-11 22:27:57 UTC,Sime Matavulja,191,282.63,534.83,644.17,1679,-58,32,56,355.43
2019-01-11 22:29:19 UTC,Sime Matavulja,192,298.28,571.09,698.93,1680,-62,32,56,379.51
2019-01-11 22:30:38 UTC,Sime Matavulja,193,280.46,528.7,643.2,1682,-65,32,57,351.35
2019-01-11 22:31:57 UTC,Sime Matavulja,194,277,517.04,633.98,1683,-65,32,56,343.61
2019-01-11 22:33:17 UTC,Sime Matavulja,195,275.78,522.62,630.53,1684,-63,32,56,347.2
2019-01-11 22:34:37 UTC,Sime Matavulja,196,293.19,565,690.65,1686,-63,32,56,375.53
2019-01-11 22:35:57 UTC,Sime Matavulja,197,291.37,555.59,681.93,1687,-64,32,56,369.48
2019-01-11 22:37:17 UTC,Sime Matavulja,198,253.43,467.61,560.41,1688,-64,32,56,310.59
2019-01-11 22:38:37 UTC,Sime Matavulja,199,237.84,432.31,523.09,1690,-67,32,56,286.96
2019-01-11 22:39:58 UTC,Sime Matavulja,200,239.61,432.75,526.09,1691,-65,32,56,287.34
2019-01-11 22:41:18 UTC,Sime Matavulja,201,231.48,420.12,499.71,1692,-62,32,56,278.83
2019-01-11 22:42:37 UTC,Sime Matavulja,202,239.95,441.3,515.7,1694,-63,32,56,293
2019-01-11 22:43:57 UTC,Sime Matavulja,203,252.39,466.11,552.09,1695,-65,32,56,309.61
2019-01-11 22:45:17 UTC,Sime Matavulja,204,254.17,474.46,567.89,1696,-63,32,56,315.37
2019-01-11 22:46:37 UTC,Sime Matavulja,205,260.57,479.86,576.55,1698,-64,32,56,318.8
2019-01-11 22:47:57 UTC,Sime Matavulja,206,261.42,485.71,565.92,1699,-66,32,56,322.48
2019-01-11 22:49:17 UTC,Sime Matavulja,207,263.39,470.28,570.22,1700,-65,32,57,312.33
2019-01-11 22:50:37 UTC,Sime Matavulja,208,263.7,475.05,549.41,1702,-63,32,57,315.61
2019-01-11 22:51:57 UTC,Sime Matavulja,209,241.74,433.58,518.09,1703,-64,32,57,288
2019-01-11 22:53:17 UTC,Sime Matavulja,210,219.14,393.02,466.31,1704,-65,32,57,260.74
2019-01-11 22:54:37 UTC,Sime Matavulja,211,228.56,409.29,483.87,1706,-67,32,57,271.93
2019-01-11 22:55:58 UTC,Sime Matavulja,212,217.61,383.72,455.33,1707,-63,32,57,254.63
2019-01-11 22:57:17 UTC,Sime Matavulja,213,216.42,389,454.96,1708,-66,32,57,258.13
2019-01-11 22:58:37 UTC,Sime Matavulja,214,223.42,394.76,465.44,1710,-59,32,57,262.02
2019-01-11 22:59:57 UTC,Sime Matavulja,215,222.64,415.61,504.75,1711,-64,32,56,275.91
2019-01-11 23:01:17 UTC,Sime Matavulja,216,221.75,419.7,509.91,1712,-65,32,56,278.61
2019-01-11 23:02:38 UTC,Sime Matavulja,217,225.7,445.2,556.83,1714,-65,32,56,295.93
2019-01-11 23:03:57 UTC,Sime Matavulja,218,230.77,427.64,531.45,1715,-60,32,56,284.18
2019-01-11 23:05:17 UTC,Sime Matavulja,219,229.71,430.62,513.26,1716,-62,32,56,285.93
2019-01-11 23:06:37 UTC,Sime Matavulja,220,231,440.3,545.21,1718,-61,32,56,292.38
2019-01-11 23:07:57 UTC,Sime Matavulja,221,242.72,475.44,594.63,1719,-63,32,56,315.84
2019-01-11 23:09:17 UTC,Sime Matavulja,222,246.84,483.82,604.05,1720,-65,32,56,321.36
2019-01-11 23:10:37 UTC,Sime Matavulja,223,247.83,482.32,593.02,1722,-68,32,57,320.4
2019-01-11 23:11:57 UTC,Sime Matavulja,224,242.57,454.05,554.65,1723,-65,32,57,301.48
2019-01-11 23:13:18 UTC,Sime Matavulja,225,233.12,440.02,535.31,1724,-63,32,56,292.1
2019-01-11 23:14:37 UTC,Sime Matavulja,226,237.89,441.02,531.59,1726,-61,32,56,292.74
2019-01-11 23:15:57 UTC,Sime Matavulja,227,237.37,435.42,532.67,1727,-60,31,56,289.16
2019-01-11 23:17:17 UTC,Sime Matavulja,228,230.22,430.72,523.11,1728,-61,32,56,285.85
2019-01-11 23:18:38 UTC,Sime Matavulja,229,236.73,448.32,537.98,1730,-61,32,57,297.77
2019-01-11 23:19:58 UTC,Sime Matavulja,230,241.83,457.83,555.24,1731,-61,32,56,303.93
2019-01-11 23:21:18 UTC,Sime Matavulja,231,241.63,453.93,552.91,1732,-63,32,57,301.28
2019-01-11 23:22:37 UTC,Sime Matavulja,232,236.38,441.64,543.55,1734,-71,32,57,293.23
2019-01-11 23:23:57 UTC,Sime Matavulja,233,228.44,424.31,510.29,1735,-73,31,56,281.6
2019-01-11 23:25:17 UTC,Sime Matavulja,234,228.98,425.3,511.3,1736,-57,31,56,282.35
2019-01-11 23:26:38 UTC,Sime Matavulja,235,231.5,432.72,521.98,1738,-60,32,57,287.37
2019-01-11 23:27:57 UTC,Sime Matavulja,236,208.13,376.27,456.16,1739,-64,31,57,249.82
2019-01-11 23:29:18 UTC,Sime Matavulja,237,208.23,382.28,456.4,1740,-68,31,57,253.64
2019-01-11 23:30:37 UTC,Sime Matavulja,238,207.36,374.89,456.09,1742,-65,31,57,249
2019-01-11 23:31:57 UTC,Sime Matavulja,239,213.95,396.55,475.34,1743,-57,31,57,263.18
2019-01-11 23:33:18 UTC,Sime Matavulja,240,220.7,409.58,497.98,1744,-60,31,57,271.98
2019-01-11 23:34:37 UTC,Sime Matavulja,241,220.09,400.82,481.52,1746,-57,31,57,265.91
2019-01-11 23:35:57 UTC,Sime Matavulja,242,216.5,395.28,473.43,1747,-58,31,57,262.35
2019-01-11 23:37:17 UTC,Sime Matavulja,243,232.4,429.2,510.16,1748,-61,31,57,285.02
2019-01-11 23:38:38 UTC,Sime Matavulja,244,263.78,501.72,607.22,1750,-61,32,57,333.26
2019-01-11 23:39:58 UTC,Sime Matavulja,245,265,533.98,657.62,1751,-61,32,57,354.8
2019-01-11 23:41:17 UTC,Sime Matavulja,246,250.77,469.34,574.45,1752,-60,32,57,311.66
2019-01-11 23:42:37 UTC,Sime Matavulja,247,241.36,458.68,550.27,1754,-66,32,57,304.66
2019-01-11 23:43:57 UTC,Sime Matavulja,248,238.57,449.13,544.04,1755,-62,32,57,298.23
2019-01-11 23:45:17 UTC,Sime Matavulja,249,235.51,443.21,532.35,1756,-61,32,57,294.26
2019-01-11 23:46:38 UTC,Sime Matavulja,250,230.59,440.67,542,1758,-64,31,57,292.67
2019-01-11 23:47:57 UTC,Sime Matavulja,251,229.48,432.55,529.91,1759,-62,31,57,287.25
2019-01-11 23:49:18 UTC,Sime Matavulja,252,228.09,435.98,540.6,1760,-60,31,57,289.49
2019-01-11 23:50:37 UTC,Sime Matavulja,253,228.96,426.33,515.4,1762,-63,31,57,283.16
2019-01-11 23:51:57 UTC,Sime Matavulja,254,234.33,444.2,554.31,1763,-66,31,57,294.98
2019-01-11 23:53:17 UTC,Sime Matavulja,255,229.21,431.52,531.77,1764,-63,31,57,286.4
2019-01-11 23:54:38 UTC,Sime Matavulja,256,235.37,449.44,549.59,1766,-62,31,57,298.46
2019-01-11 23:56:01 UTC,Sime Matavulja,257,255.59,487.46,604,1767,-64,31,57,323.78
2019-01-11 23:57:18 UTC,Sime Matavulja,258,271.23,542.87,669.65,1768,-69,31,57,360.69
