created_at,Lokacija,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Pressure_hpa,Temperatura,PM2.5_CF_1_ug/m3
2019-02-19 18:26:47 UTC,Borik,1,102.19,157.5,172.69,1169,-78,57,33,104.04
2019-02-19 18:28:07 UTC,Borik,2,101.57,156.43,169.11,1170,-80,57,33,103.39
2019-02-19 18:29:27 UTC,Borik,3,105.42,160.14,172.65,1171,-79,57,33,105.98
2019-02-19 18:30:46 UTC,Borik,4,110.39,169.82,185.39,1173,-78,56,33,112.25
2019-02-19 18:32:07 UTC,Borik,5,101.22,157.24,169.62,1174,-76,57,34,103.87
2019-02-19 18:33:27 UTC,Borik,6,95.29,150.78,160.71,1175,-80,57,34,99.49
2019-02-19 18:34:47 UTC,Borik,7,84.43,132.95,144.29,1177,-78,57,33,87.64
2019-02-19 18:36:07 UTC,Borik,8,78.45,124.18,134.07,1178,-76,57,33,81.82
2019-02-19 18:37:27 UTC,Borik,9,77.49,115.84,124,1179,-76,57,33,76.22
2019-02-19 18:38:48 UTC,Borik,10,80.13,125.82,135.22,1181,-79,57,33,83.07
2019-02-19 18:40:07 UTC,Borik,11,84.85,130.87,137.72,1182,-73,57,33,86.26
2019-02-19 18:41:26 UTC,Borik,12,84.25,131.33,145.79,1183,-75,57,33,86.83
2019-02-19 18:42:46 UTC,Borik,13,81.25,125.86,133,1185,-77,57,32,83
2019-02-19 18:44:07 UTC,Borik,14,81.95,129.5,136.38,1186,-76,57,32,85.38
2019-02-19 18:45:27 UTC,Borik,15,90.62,144.45,153.86,1187,-76,57,33,95.52
2019-02-19 18:46:46 UTC,Borik,16,98.98,153.21,164.67,1189,-76,57,33,101.21
2019-02-19 18:48:07 UTC,Borik,17,102.59,164.56,178.73,1190,-77,57,33,108.85
2019-02-19 18:49:26 UTC,Borik,18,113.45,178.52,193.14,1191,-76,57,33,118.11
2019-02-19 18:50:47 UTC,Borik,19,173.24,272.44,299.09,1193,-78,57,33,180.82
2019-02-19 18:52:06 UTC,Borik,20,183.82,297.64,322.13,1194,-76,57,33,197.51
2019-02-19 18:53:27 UTC,Borik,21,187.21,299.51,328.72,1195,-77,57,34,198.63
2019-02-19 18:54:47 UTC,Borik,22,175.89,282.47,306.64,1197,-79,56,34,187.49
2019-02-19 18:56:07 UTC,Borik,23,170.7,270,294.27,1198,-79,56,34,179.05
2019-02-19 18:57:27 UTC,Borik,24,175.93,282.54,308,1199,-75,56,34,187.33
2019-02-19 18:58:47 UTC,Borik,25,176.4,278.49,308.27,1201,-76,56,34,184.8
2019-02-19 19:00:07 UTC,Borik,26,177.54,289.46,321.17,1202,-78,56,34,192.09
2019-02-19 19:01:27 UTC,Borik,27,178.41,291.25,320.93,1203,-79,56,34,193.16
2019-02-19 19:02:49 UTC,Borik,28,178.43,295.72,322.54,1205,-79,56,34,196.17
2019-02-19 19:04:07 UTC,Borik,29,175.86,285.84,315.07,1206,-77,56,34,189.77
2019-02-19 19:05:27 UTC,Borik,30,167.42,278.84,310.64,1207,-76,56,34,185.13
2019-02-19 19:06:47 UTC,Borik,31,173.87,283.49,316.38,1209,-77,56,34,188.2
2019-02-19 19:08:07 UTC,Borik,32,170.62,273.84,297.58,1210,-80,56,34,181.49
2019-02-19 19:09:26 UTC,Borik,33,169.52,276.98,305.89,1211,-73,56,34,183.59
2019-02-19 19:10:46 UTC,Borik,34,169.17,278.81,309.68,1213,-74,56,34,185.02
2019-02-19 19:12:07 UTC,Borik,35,172.89,280.59,312.54,1214,-74,56,34,186.24
2019-02-19 19:13:27 UTC,Borik,36,171.5,276.18,305.45,1215,-76,56,34,183.16
2019-02-19 19:14:50 UTC,Borik,37,168.61,269.41,294.36,1217,-77,56,34,178.84
2019-02-19 19:16:07 UTC,Borik,38,169.76,271.57,298.13,1218,-77,55,35,180.02
2019-02-19 19:17:27 UTC,Borik,39,166.96,266.62,288.64,1219,-77,55,35,176.87
2019-02-19 19:18:46 UTC,Borik,40,160.07,258.85,281.91,1221,-78,55,35,171.5
2019-02-19 19:20:07 UTC,Borik,41,157.05,257.09,278.98,1222,-76,55,35,170.61
2019-02-19 19:21:27 UTC,Borik,42,168.55,276.2,302.59,1223,-76,55,35,183.3
2019-02-19 19:22:47 UTC,Borik,43,165.98,269,295.52,1225,-79,55,36,178.35
2019-02-19 19:24:08 UTC,Borik,44,170.38,280.26,314.02,1226,-78,55,36,185.9
2019-02-19 19:25:26 UTC,Borik,45,175.23,293.35,326.92,1227,-76,55,36,194.71
2019-02-19 19:26:46 UTC,Borik,46,180.06,302.42,333.27,1229,-74,55,36,200.77
2019-02-19 19:28:06 UTC,Borik,47,179.04,296.73,330.2,1230,-76,55,35,196.8
2019-02-19 19:29:26 UTC,Borik,48,176.5,296.86,334.75,1231,-77,55,35,196.84
2019-02-19 19:30:47 UTC,Borik,49,168.71,283.5,319.17,1233,-79,55,35,188.02
2019-02-19 19:32:07 UTC,Borik,50,174.74,293.02,329.07,1234,-82,55,36,194.35
2019-02-19 19:33:26 UTC,Borik,51,167.87,282.62,317.33,1235,-78,55,35,187.44
2019-02-19 19:34:47 UTC,Borik,52,168.37,275.23,310.65,1237,-77,55,36,182.47
2019-02-19 19:36:06 UTC,Borik,53,162.52,267.09,297,1238,-79,55,36,176.98
2019-02-19 19:37:26 UTC,Borik,54,164.28,266.96,302.7,1239,-78,55,36,177
2019-02-19 19:38:47 UTC,Borik,55,162.76,267.83,297.32,1241,-77,55,36,177.44
2019-02-19 19:40:06 UTC,Borik,56,167.21,268.45,296.66,1242,-79,55,36,178.04
2019-02-19 19:41:27 UTC,Borik,57,167.39,271.07,300,1243,-80,55,36,179.74
2019-02-19 19:42:46 UTC,Borik,58,164.48,267.35,295.52,1245,-78,55,36,177.22
2019-02-19 19:44:06 UTC,Borik,59,162.22,263.11,293.2,1246,-77,55,36,174.56
2019-02-19 19:45:26 UTC,Borik,60,162.65,260.3,289.7,1247,-77,55,36,172.51
2019-02-19 19:46:46 UTC,Borik,61,163.02,262.2,289.18,1249,-81,55,36,173.93
2019-02-19 19:48:07 UTC,Borik,62,161.35,260.12,291.72,1250,-76,55,36,172.56
2019-02-19 19:49:27 UTC,Borik,63,162.11,265.14,290.98,1251,-79,55,36,175.86
2019-02-19 19:50:46 UTC,Borik,64,164.33,270.09,299.47,1253,-78,55,36,179.12
2019-02-19 19:52:07 UTC,Borik,65,161.78,263.89,295.84,1254,-77,55,36,175
2019-02-19 19:53:26 UTC,Borik,66,160.18,262.41,287.18,1255,-78,55,36,173.89
2019-02-19 19:54:47 UTC,Borik,67,160.44,259.48,282.35,1257,-80,55,36,172.23
2019-02-19 19:56:06 UTC,Borik,68,160.84,256.89,281.59,1258,-78,55,36,170.27
2019-02-19 19:57:27 UTC,Borik,69,162.18,268.34,295.57,1259,-80,55,36,177.95
2019-02-19 19:58:47 UTC,Borik,70,166,266.71,291.23,1261,-81,54,36,177
2019-02-19 20:00:07 UTC,Borik,71,160.22,257.72,283.02,1262,-82,55,36,170.74
2019-02-19 20:01:27 UTC,Borik,72,165.15,269.8,294.43,1263,-86,55,36,179.13
2019-02-19 20:02:48 UTC,Borik,73,178.84,288.59,316.82,1265,-81,55,36,191.5
2019-02-19 20:04:06 UTC,Borik,74,178.72,288,319.17,1266,-82,54,36,191.17
2019-02-19 20:05:26 UTC,Borik,75,176.11,286.87,314.61,1267,-82,54,36,190.35
2019-02-19 20:06:46 UTC,Borik,76,167.43,272.05,299.95,1269,-83,54,36,180.26
2019-02-19 20:08:07 UTC,Borik,77,165.05,271.76,297.12,1270,-75,54,36,180.26
2019-02-19 20:09:26 UTC,Borik,78,166.84,270.64,299.98,1271,-79,54,36,179.45
2019-02-19 20:10:47 UTC,Borik,79,164.33,267.93,291.89,1273,-80,54,36,177.7
2019-02-19 20:12:06 UTC,Borik,80,162.57,263.5,292.57,1274,-79,54,36,174.86
2019-02-19 20:13:27 UTC,Borik,81,161.49,260.98,283.24,1275,-77,54,36,173.09
2019-02-19 20:14:46 UTC,Borik,82,159.23,259.62,282.94,1277,-75,54,36,172.13
2019-02-19 20:16:06 UTC,Borik,83,160.37,261.57,287.89,1278,-77,54,36,173.39
2019-02-19 20:17:26 UTC,Borik,84,162.7,265.75,290.55,1279,-88,54,36,176.18
2019-02-19 20:18:47 UTC,Borik,85,162.05,266.37,289.4,1281,-84,54,36,176.56
2019-02-19 20:20:07 UTC,Borik,86,165.5,271.04,297.22,1282,-81,54,36,179.8
2019-02-19 20:21:27 UTC,Borik,87,169.38,273.89,299.84,1283,-78,54,36,181.78
2019-02-19 20:22:47 UTC,Borik,88,169.02,270.6,300.55,1285,-78,54,36,179.57
2019-02-19 20:24:06 UTC,Borik,89,171.87,277.49,308.77,1286,-79,54,37,183.89
2019-02-19 20:25:27 UTC,Borik,90,167.5,274.17,302.02,1287,-79,54,37,181.81
2019-02-19 20:26:46 UTC,Borik,91,167.09,271.13,306.37,1289,-80,54,37,179.67
2019-02-19 20:28:06 UTC,Borik,92,172.04,282.56,313.54,1290,-79,54,37,187.42
2019-02-19 20:29:26 UTC,Borik,93,173.79,286.86,320.56,1291,-79,54,37,190.33
2019-02-19 20:30:46 UTC,Borik,94,176.46,295.1,325.02,1293,-78,54,37,195.9
2019-02-19 20:32:06 UTC,Borik,95,178.6,292.12,322.58,1294,-78,54,37,193.67
2019-02-19 20:33:27 UTC,Borik,96,179.73,296.11,324.41,1295,-77,53,37,196.23
2019-02-19 20:34:47 UTC,Borik,97,178.72,293.46,322.04,1297,-78,53,37,194.78
2019-02-19 20:36:06 UTC,Borik,98,180.47,292.15,321.23,1298,-78,54,37,193.72
2019-02-19 20:37:27 UTC,Borik,99,185.86,303.45,334.2,1299,-82,54,37,201.45
2019-02-19 20:38:46 UTC,Borik,100,184.21,306.21,338.74,1301,-77,53,37,203.38
2019-02-19 20:40:07 UTC,Borik,101,182.58,312.13,345.87,1302,-78,53,37,207.09
2019-02-19 20:41:27 UTC,Borik,102,182.43,315.2,357.72,1303,-77,53,38,209.15
2019-02-19 20:42:47 UTC,Borik,103,175.02,295.76,337.09,1305,-80,53,38,196.13
2019-02-19 20:44:06 UTC,Borik,104,181.83,315.06,350.79,1306,-81,53,38,209.19
2019-02-19 20:45:26 UTC,Borik,105,193.48,328.09,362.89,1307,-80,53,38,217.83
2019-02-19 20:46:46 UTC,Borik,106,187.47,320.29,354.93,1309,-83,53,38,212.38
2019-02-19 20:48:07 UTC,Borik,107,177.98,301.87,341.89,1310,-83,53,38,200.22
2019-02-19 20:49:27 UTC,Borik,108,177.09,305.49,347.02,1311,-77,53,38,202.7
2019-02-19 20:50:46 UTC,Borik,109,182.22,313.09,354.8,1313,-78,53,38,207.85
2019-02-19 20:52:06 UTC,Borik,110,197.38,339.53,378.64,1314,-81,53,38,225.6
2019-02-19 20:53:26 UTC,Borik,111,190.16,331.16,370.25,1315,-77,53,38,219.57
2019-02-19 20:54:47 UTC,Borik,112,187.85,315.6,353.04,1317,-77,53,38,209.44
2019-02-19 20:56:07 UTC,Borik,113,180.02,303.63,335.91,1318,-82,53,38,201.3
2019-02-19 20:57:26 UTC,Borik,114,177.33,295.17,327.54,1319,-76,53,38,195.93
2019-02-19 20:58:47 UTC,Borik,115,177.98,300.32,337.84,1321,-78,53,38,199.39
2019-02-19 21:00:07 UTC,Borik,116,187.3,313.64,348.93,1322,-77,52,38,208.2
2019-02-19 21:01:26 UTC,Borik,117,185.65,308.48,346.13,1323,-80,53,38,204.63
2019-02-19 21:02:47 UTC,Borik,118,177.25,300.02,338.39,1325,-79,53,38,199.07
2019-02-19 21:04:07 UTC,Borik,119,176.18,296.39,334.43,1326,-81,53,38,196.57
2019-02-19 21:05:27 UTC,Borik,120,175.5,291.26,321.7,1327,-77,53,38,193.2
2019-02-20 16:49:36 UTC,Borik,121,96.47,156.1,166.88,8,-65,63,30,103.2
2019-02-20 16:50:57 UTC,Borik,122,103.91,168.35,182.7,9,-67,62,30,111.26
2019-02-20 16:52:21 UTC,Borik,123,103.02,166.27,179.7,11,-68,63,30,110.09
2019-02-20 16:53:36 UTC,Borik,124,105,167.21,179.69,12,-66,63,30,110.69
2019-02-20 16:54:56 UTC,Borik,125,102.72,167.24,181.24,13,-67,63,30,110.5
2019-02-20 16:56:16 UTC,Borik,126,98.98,160.68,171.05,15,-66,62,30,106.41
2019-02-20 16:57:36 UTC,Borik,127,100.8,163.32,175.84,16,-66,62,31,107.93
2019-02-20 16:58:56 UTC,Borik,128,105.31,170.48,185.58,17,-69,62,31,112.85
2019-02-20 17:00:16 UTC,Borik,129,103.53,165.29,179.22,19,-66,61,31,109.24
2019-02-20 17:01:36 UTC,Borik,130,100.69,162.13,179.18,20,-65,61,31,107.02
2019-02-20 17:02:56 UTC,Borik,131,102.06,160.46,176.54,21,-64,61,32,106.1
2019-02-20 17:04:16 UTC,Borik,132,97.27,157.54,170.71,23,-67,60,32,104.15
2019-02-20 17:05:36 UTC,Borik,133,97.44,159.08,172.04,24,-65,60,32,105.08
2019-02-20 17:06:56 UTC,Borik,134,100.86,162.76,179.79,25,-66,60,32,107.6
2019-02-20 17:08:16 UTC,Borik,135,108.59,174.95,189.64,27,-63,60,32,115.73
2019-02-20 17:09:36 UTC,Borik,136,128.42,210.22,230.51,28,-64,60,32,139.33
2019-02-20 17:10:57 UTC,Borik,137,120.16,197.62,216.62,29,-64,59,32,130.98
2019-02-20 17:12:16 UTC,Borik,138,116.34,191.85,209.66,31,-66,59,32,127.11
2019-02-20 17:13:36 UTC,Borik,139,126.47,209.26,225.88,32,-65,58,33,138.77
2019-02-20 17:14:56 UTC,Borik,140,127,206.76,227.4,33,-65,59,33,136.89
2019-02-20 17:16:16 UTC,Borik,141,123.89,203.55,224.04,35,-64,59,33,134.81
2019-02-20 17:17:36 UTC,Borik,142,118.91,193.79,211.6,36,-66,59,33,128.26
2019-02-20 17:18:56 UTC,Borik,143,106.02,173.63,186.63,37,-65,59,33,114.67
2019-02-20 17:20:16 UTC,Borik,144,103.58,175.53,187.58,39,-65,59,33,116.14
2019-02-20 17:21:36 UTC,Borik,145,106.39,173.35,193.39,40,-66,59,33,114.72
2019-02-20 17:22:57 UTC,Borik,146,106.28,175.09,189.81,41,-65,59,33,115.93
2019-02-20 17:24:16 UTC,Borik,147,114.85,190.87,209.11,43,-64,59,34,126.22
2019-02-20 17:25:36 UTC,Borik,148,140.47,229.4,261.49,44,-66,59,34,151.94
2019-02-20 17:26:56 UTC,Borik,149,159.48,269.18,305.41,45,-65,58,34,178.5
2019-02-20 17:28:16 UTC,Borik,150,165.55,283.27,320.68,47,-64,58,34,187.91
2019-02-20 17:29:36 UTC,Borik,151,168.05,278.11,310.98,48,-65,58,34,184.43
2019-02-20 17:30:56 UTC,Borik,152,160.05,265.24,297.98,49,-65,58,34,175.9
2019-02-20 17:32:16 UTC,Borik,153,150.89,247.36,279.84,51,-64,58,34,164.16
2019-02-20 17:33:36 UTC,Borik,154,140.51,232.34,259.59,52,-65,58,34,154.22
2019-02-20 17:34:56 UTC,Borik,155,130.7,215.74,243.33,53,-62,57,35,142.89
2019-02-20 17:36:16 UTC,Borik,156,134.43,222.57,245.57,55,-65,57,35,147.4
2019-02-20 17:37:37 UTC,Borik,157,143.69,232.56,253.2,56,-65,57,35,154.09
2019-02-20 17:38:56 UTC,Borik,158,139.91,230.93,254.89,57,-65,58,35,152.93
2019-02-20 17:40:16 UTC,Borik,159,139,224.42,249.77,59,-65,57,35,148.74
2019-02-20 17:41:36 UTC,Borik,160,138.82,227.39,248.67,60,-65,58,35,150.67
2019-02-20 17:42:57 UTC,Borik,161,139.81,229.36,248.72,61,-63,57,36,151.87
2019-02-20 17:44:16 UTC,Borik,162,129.09,211.8,232.76,63,-64,57,36,140.22
2019-02-20 17:45:36 UTC,Borik,163,128.95,211.41,233.11,64,-64,57,36,140.09
2019-02-20 17:46:59 UTC,Borik,164,127.74,210.48,230.62,65,-64,57,36,139.43
2019-02-20 17:48:16 UTC,Borik,165,155.05,253.98,279.98,67,-64,57,36,168.43
2019-02-20 17:49:36 UTC,Borik,166,161.6,262.69,291.57,68,-63,57,36,174.05
2019-02-20 17:50:56 UTC,Borik,167,159.3,261.95,287.37,69,-65,56,36,173.7
2019-02-20 17:52:18 UTC,Borik,168,155.19,254.05,279.79,71,-67,57,37,168.42
2019-02-20 17:53:36 UTC,Borik,169,148.02,244.34,271.45,72,-68,56,37,162.02
2019-02-20 17:54:56 UTC,Borik,170,146.67,237.8,264.74,73,-64,56,37,157.57
2019-02-20 17:56:16 UTC,Borik,171,151.3,247.2,270.8,75,-66,56,37,163.93
2019-02-20 17:57:39 UTC,Borik,172,149.65,246.77,269.19,76,-66,56,37,163.54
2019-02-20 17:58:56 UTC,Borik,173,142.87,235.33,261.04,77,-68,57,37,155.87
2019-02-20 18:00:16 UTC,Borik,174,141.29,232.89,257.24,79,-65,56,37,154.44
2019-02-20 18:01:36 UTC,Borik,175,139.14,228.14,251.6,80,-64,56,37,151.23
2019-02-20 18:02:56 UTC,Borik,176,139.54,227.93,250.67,81,-68,56,37,151.24
2019-02-20 18:04:16 UTC,Borik,177,152.33,249.91,277.22,83,-66,56,38,165.57
2019-02-20 18:05:36 UTC,Borik,178,162.69,266.04,294.29,84,-67,56,38,176.36
2019-02-20 18:06:57 UTC,Borik,179,188.16,315,352,85,-65,56,38,209.13
2019-02-20 18:08:17 UTC,Borik,180,189.29,321.18,361.38,87,-66,56,38,213.24
2019-02-20 18:09:36 UTC,Borik,181,192.29,325.18,358.76,88,-66,56,38,215.96
2019-02-20 18:10:56 UTC,Borik,182,168.2,284.24,314.89,89,-67,56,38,188.44
2019-02-20 18:12:19 UTC,Borik,183,150.07,249.66,273.52,91,-66,56,38,165.48
2019-02-20 18:13:36 UTC,Borik,184,146.15,248.98,277.39,92,-67,56,38,165.07
2019-02-20 18:14:57 UTC,Borik,185,146.29,246.68,273.88,93,-68,56,38,163.46
2019-02-20 18:16:16 UTC,Borik,186,156.54,264.43,295.28,95,-67,56,38,175.22
2019-02-20 18:17:36 UTC,Borik,187,153.07,257.79,281.33,96,-64,56,38,170.91
2019-02-20 18:20:16 UTC,Borik,188,155.79,258.76,285.62,99,-66,55,38,171.62
2019-02-20 18:21:36 UTC,Borik,189,160.2,263.3,290.8,100,-68,55,39,174.52
2019-02-20 18:22:56 UTC,Borik,190,162.73,267.89,299.86,101,-66,55,39,177.45
2019-02-20 18:24:16 UTC,Borik,191,163.76,273.2,304.29,103,-66,56,39,180.98
2019-02-20 18:25:36 UTC,Borik,192,161.18,269.78,307.82,104,-66,55,39,179.02
2019-02-20 18:26:56 UTC,Borik,193,157.51,259.56,292.26,105,-63,56,39,172.16
2019-02-20 18:29:36 UTC,Borik,194,142.49,237.44,266.22,108,-62,55,38,157.29
2019-02-20 18:30:56 UTC,Borik,195,141.78,233.93,261.87,109,-65,55,38,155.3
2019-02-20 18:32:16 UTC,Borik,196,142.89,238.81,265.43,111,-68,55,38,158.26
2019-02-20 18:33:36 UTC,Borik,197,140.31,232.73,258.1,112,-68,55,38,154.22
2019-02-20 18:34:56 UTC,Borik,198,141.86,231.84,255.91,113,-67,55,38,153.65
2019-02-20 18:36:16 UTC,Borik,199,123.2,204.86,227.64,115,-65,55,38,135.68
2019-02-20 18:37:36 UTC,Borik,200,104.39,173.74,191.24,116,-68,55,38,114.93
2019-02-20 18:38:56 UTC,Borik,201,118.15,195.22,211.15,117,-69,55,38,129.22
2019-02-20 18:40:16 UTC,Borik,202,125.5,204.26,223.98,119,-67,55,38,135.28
2019-02-20 18:41:36 UTC,Borik,203,127.51,206.33,226.44,120,-67,56,38,136.72
2019-02-20 18:42:56 UTC,Borik,204,125.73,209.44,228.98,121,-65,56,38,138.76
2019-02-20 18:44:16 UTC,Borik,205,129.25,217.02,238.16,123,-69,56,38,143.77
2019-02-20 18:45:36 UTC,Borik,206,124.74,205.72,229,124,-68,56,38,136.28
2019-02-20 18:46:56 UTC,Borik,207,123.91,203.48,227.7,125,-68,56,38,134.77
2019-02-20 18:48:16 UTC,Borik,208,136.89,225.28,248.87,127,-65,56,38,149.3
2019-02-20 18:49:36 UTC,Borik,209,131.73,223.14,249.02,128,-66,54,38,147.95
2019-02-20 18:50:56 UTC,Borik,210,129.95,221.9,249.76,129,-68,56,38,147.05
2019-02-20 18:52:18 UTC,Borik,211,131.86,217.74,241.4,131,-65,56,38,144.23
2019-02-20 18:53:36 UTC,Borik,212,136.72,222.38,248.85,132,-67,55,38,147.06
2019-02-20 18:54:56 UTC,Borik,213,130.77,219.98,238.21,133,-62,55,38,145.6
2019-02-20 18:56:16 UTC,Borik,214,127.11,215.26,240.55,135,-63,54,38,142.55
2019-02-20 18:57:36 UTC,Borik,215,126.44,207.38,232.04,136,-64,55,39,137.24
2019-02-20 18:58:56 UTC,Borik,216,125.82,207.25,231.91,137,-66,54,39,137.45
2019-02-20 19:00:16 UTC,Borik,217,123.56,202.26,219.26,139,-62,54,39,133.91
2019-02-20 19:01:37 UTC,Borik,218,129.23,212.49,233.83,140,-63,54,39,140.57
2019-02-20 19:02:57 UTC,Borik,219,128.95,210.75,231.48,141,-63,54,39,139.61
2019-02-20 19:04:18 UTC,Borik,220,131.69,218.36,243.89,143,-64,54,39,144.78
2019-02-20 19:05:36 UTC,Borik,221,135.42,223.85,248.48,144,-65,54,40,148.25
2019-02-20 19:06:56 UTC,Borik,222,138.15,226.26,247.94,145,-61,53,39,149.85
2019-02-20 19:08:16 UTC,Borik,223,148.78,243.67,264.48,147,-64,54,40,161.72
2019-02-20 19:09:36 UTC,Borik,224,164.68,272.41,300.91,148,-65,54,40,180.45
2019-02-20 19:10:56 UTC,Borik,225,186.53,313.6,345.51,149,-66,54,40,207.96
2019-02-20 19:12:16 UTC,Borik,226,210.43,358.45,403.09,151,-67,54,40,238
2019-02-20 19:13:36 UTC,Borik,227,209.47,364.91,407.36,152,-64,54,40,242.2
2019-02-20 19:14:56 UTC,Borik,228,210.59,356.5,396,153,-66,54,40,236.82
2019-02-20 19:16:16 UTC,Borik,229,204.43,352.5,397.27,155,-66,54,40,234.14
2019-02-20 19:17:36 UTC,Borik,230,208.27,351.27,388.66,156,-65,54,41,233.07
2019-02-20 19:18:56 UTC,Borik,231,207.7,353.74,395.42,157,-65,54,40,234.72
2019-02-20 19:20:16 UTC,Borik,232,202.36,339.11,390.68,159,-63,54,41,225.04
2019-02-20 19:21:36 UTC,Borik,233,209.09,358.35,399.81,160,-66,54,41,238.07
2019-02-20 19:22:56 UTC,Borik,234,199.06,338.47,375.51,161,-67,54,41,224.66
2019-02-20 19:24:16 UTC,Borik,235,181.76,310.8,344.67,163,-65,54,41,206.2
2019-02-20 19:25:37 UTC,Borik,236,163.48,275.5,305.11,164,-66,54,40,182.89
2019-02-20 19:26:56 UTC,Borik,237,182.52,307.75,347.98,165,-64,54,40,204.25
2019-02-20 19:28:16 UTC,Borik,238,181.94,305.4,347.09,167,-65,54,41,202.57
2019-02-20 19:29:36 UTC,Borik,239,180.87,302.62,339.87,168,-66,54,41,200.64
2019-02-20 19:30:56 UTC,Borik,240,183,302.36,341.18,169,-65,54,41,200.8
2019-02-20 19:32:16 UTC,Borik,241,176.91,296.14,334.79,171,-66,54,41,196.53
2019-02-20 19:33:36 UTC,Borik,242,153.09,255.09,287.86,172,-68,54,41,169.2
2019-02-20 19:34:56 UTC,Borik,243,181.26,299.07,334.35,173,-66,54,41,198.39
2019-02-20 19:36:16 UTC,Borik,244,184.93,310.31,348.31,175,-66,54,41,205.96
2019-02-20 19:37:39 UTC,Borik,245,184.5,305.68,358,176,-65,54,41,202.91
2019-02-20 19:38:56 UTC,Borik,246,179.73,302.49,340.67,177,-64,54,41,200.69
2019-02-20 19:40:16 UTC,Borik,247,187,311.91,347.68,179,-66,53,41,206.91
2019-02-20 19:41:36 UTC,Borik,248,185.93,308.43,349.74,180,-65,53,41,204.83
2019-02-20 19:42:56 UTC,Borik,249,183.7,310.07,349.34,181,-65,53,41,205.8
2019-02-20 19:44:16 UTC,Borik,250,181.98,301.17,337.93,183,-64,53,41,200
2019-02-20 19:45:36 UTC,Borik,251,175.06,291.64,326,184,-65,53,41,193.51
2019-02-20 19:46:56 UTC,Borik,252,178.84,290.2,321.29,185,-65,53,41,192.6
2019-02-20 19:48:16 UTC,Borik,253,179.14,296.81,325.26,187,-64,53,41,197.09
2019-02-20 19:49:36 UTC,Borik,254,176.91,289.07,325,188,-65,53,41,191.7
2019-02-20 19:50:56 UTC,Borik,255,178.98,297.21,324.31,189,-65,53,41,197.19
2019-02-20 19:52:17 UTC,Borik,256,180.24,302.63,340.68,191,-67,53,41,200.85
2019-02-20 19:53:37 UTC,Borik,257,182.63,295.37,338.41,192,-64,53,41,196
2019-02-20 19:54:56 UTC,Borik,258,177.85,297.28,330.09,193,-65,53,41,197.32
2019-02-20 19:56:16 UTC,Borik,259,177.34,290.36,322.18,195,-65,53,41,192.7
2019-02-20 19:57:36 UTC,Borik,260,175.27,290.24,314.64,196,-64,53,41,192.42
2019-02-20 19:58:56 UTC,Borik,261,176.58,287.93,319.04,197,-63,53,41,191.07
2019-02-20 20:00:16 UTC,Borik,262,177.16,296.3,329.98,199,-66,52,42,196.5
2019-02-20 20:01:36 UTC,Borik,263,178.2,283.48,321.43,200,-65,53,42,187.91
2019-02-20 20:02:56 UTC,Borik,264,174.6,286.31,320.96,201,-65,53,42,189.91
2019-02-20 20:04:25 UTC,Borik,265,171.67,287.88,319.98,203,-64,53,42,191
2019-02-20 20:05:36 UTC,Borik,266,173.33,285.59,314.59,204,-68,53,42,189.57
2019-02-20 20:06:56 UTC,Borik,267,173.8,287.89,315.53,205,-64,52,42,191
2019-02-20 20:08:17 UTC,Borik,268,177.04,292.96,322.09,207,-65,52,42,194.43
2019-02-20 20:09:36 UTC,Borik,269,172.12,281.98,309.88,208,-64,52,42,186.95
2019-02-20 20:10:56 UTC,Borik,270,168.42,281.49,312.71,209,-65,52,43,186.76
2019-02-20 20:12:16 UTC,Borik,271,171.17,281.33,315,211,-64,52,43,186.64
2019-02-20 20:13:36 UTC,Borik,272,173.72,290.76,325.98,212,-65,51,43,192.83
2019-02-20 20:14:56 UTC,Borik,273,167.95,280.58,304.16,213,-65,51,43,186.07
2019-02-20 20:16:16 UTC,Borik,274,164.02,275.31,304.96,215,-65,51,43,182.49
2019-02-20 20:17:36 UTC,Borik,275,162.84,275.56,305.4,216,-63,52,43,182.79
2019-02-20 20:18:56 UTC,Borik,276,154.14,265.36,291.79,217,-65,52,43,176.14
2019-02-20 20:20:16 UTC,Borik,277,156,263.6,292,219,-64,52,43,174.84
2019-02-20 20:21:36 UTC,Borik,278,155.21,256.23,289.07,220,-64,52,43,169.7
2019-02-20 20:22:56 UTC,Borik,279,139.33,235.31,264.2,221,-65,52,43,155.78
2019-02-20 20:24:16 UTC,Borik,280,132.2,222.98,249.78,223,-66,52,43,147.73
2019-02-20 20:25:36 UTC,Borik,281,135.57,226.02,254.3,224,-65,52,43,149.78
2019-02-20 20:26:56 UTC,Borik,282,133.93,223.36,249.69,225,-66,52,43,148.02
2019-02-20 20:28:16 UTC,Borik,283,143,240.3,268.45,227,-67,52,43,159.36
2019-02-20 20:29:36 UTC,Borik,284,147.91,249.44,270.98,228,-65,52,43,165.49
2019-02-20 20:30:56 UTC,Borik,285,154,256.8,289.92,229,-65,52,43,170.35
2019-02-20 20:32:16 UTC,Borik,286,154.49,256.12,286.3,231,-66,52,43,169.72
2019-02-20 20:33:36 UTC,Borik,287,141.7,234.66,263.14,232,-65,51,43,155.5
2019-02-20 20:34:56 UTC,Borik,288,125.27,207.93,233.56,233,-63,52,43,137.49
